Value
239.15
-3.8274144142808684
-3.2428271225625513
-4.787496910575223
-3.7734881909881515
-3.7186690990465223
-4.3938798557716625
-6.396218713932258
-7.087848428527358
-20.320798772187185
6.436487771018377
0.13408503068804523
-0.340836814726063
-1.3995814340181931
-2.343767951342234
-3.298372673479366
2.725959778625553
-2.728045487265068
-5.504919238956182
9.171686193360815
1.0519948019309868
-0.16621714297556078
-0.5602064243468412
0.16596993673148241
0.018385038674666343
3.020000000000003
-0.6400078040654055
-0.7452131931695753
21.126578629003504
-3.0651274676097495
-1.311487771018384
-1.951481189205948
-0.7229543958542757
0.4334025574339462
5.10329524206548
-9.077056716932855
-2.920781490406168
1.3990155033216072
-7.261687716547139
-4.811030942257114
-4.52699480193098
-2.16485087219273
-2.5215161126489916
-2.3319012358959434
-5.541231750967607
-2.775901510541253
0.06551698417553586
-15.30993102263078
-5.583782374834095
-4.698850423339708
-4.150000000000006
