Value
240.52
-2.8405182190415386
-2.1781967443877335
-3.665534082060749
-2.8613999448633534
-3.050225522896303
-3.9878305695019725
-0.45281205964974003
-1.363197065293342
-0.40361910072196716
-3.954812262631183
-2.9382955571156377
-5.408933780593265
-2.567008511792815
-2.5631568681411587
-3.2996519268992293
-5.927616428512605
-4.87516077318618
-7.625990680298052
11.051912513198367
1.4367316895810522
-0.48201330417740107
-0.5001701016122042
-1.5812961803966479
-0.9470192120311203
4.149999999999999
-2.890356451684625
-2.208185074136025
-1.1270583721215535
-2.413405520474276
-2.490187737368824
-1.9438555189062887
-1.6180731665382964
-0.9458313460826817
-0.2337517780700491
-2.8551507388383177
-0.6537111947454624
2.4730834766223624
-6.545062220072524
-3.8585125915537906
-2.6217316895810523
-3.2453170580772173
-2.0948041791605103
-2.1686261380931167
-11.917267215565708
-4.244971811366142
-4.405680407071154
1.053580618588366
-2.0007236197352922
-1.9385855729430435
-2.059999999999974
