Value
241.82999999999998
0.0972176467646011
-0.9741968432844035
-0.49004889817548225
-0.5139160711480701
-1.1611099391311774
-0.8578840091804736
-7.280079969305923
-10.770571475346545
-43.26143963963574
25.628774475980187
10.973954950827208
8.48561571413563
5.331355037848727
4.300806563964835
3.544351914164631
1.454778277489364
2.1225558016431223
-1.0825578904409614
14.274066342403273
6.282288970481066
4.932333908853401
3.198665931643088
4.431393683407075
2.949333700320521
-1.3600000000000065
6.5086040944852925
6.498440066011652
47.23631119646873
2.0273015602711757
2.9662255240198174
1.3974119503508673
4.901355915583065
4.69578279561517
8.481995898225005
-3.1914028972894695
0.4367338451391003
0.9272070925608329
2.8110198377105364
2.99762888660968
2.4027110295189313
2.8175317516903675
3.2319766611226473
2.8315304149177227
5.5046890405758955
4.8681609222560205
7.981569755754425
-17.39944425489817
-1.7843301432176906
-0.6246991277595391
0.6099999999999994
