Value
238.51
-1.983357415896185
-1.7981449305212587
0.6974334877542283
-0.9179636091071506
1.050231357483099
2.500241800847903
9.933421015377283
18.031127342086393
72.0499742194655
-41.62912396037275
-15.042059457287891
-8.447959501580169
-6.622383764188194
-3.4049837724687544
-2.2188879586332035
4.3619626191529886
2.0733406617622965
2.2866803979406076
5.891322957606783
4.206296367962391
4.673450772995152
3.3756819891816363
5.005894840844277
4.7863914538858845
6.769999999999996
3.6920168506320783
1.4270260319898558
-41.00519457382398
8.872448254497499
5.999123960372755
4.986837304514547
5.128179482752406
5.220849719038689
11.225936352142659
-5.451920572203839
-1.7824001818995807
-4.528975844458487
4.098262434325512
1.8494006773646348
1.8137036320376119
1.0448845653631054
0.9578859869175123
0.2560356756034299
5.416414584309901
1.0505771733539488
0.4414228910020872
1.7255181205298413
1.6544423842233125
1.268938177123654
-0.4899999999999949
