Value
232.83
-8.132455392144387
-8.529249128213102
-8.991986092584575
-10.360564045638156
-11.83845692054501
-14.808908528082034
-18.182282603183708
-31.509883807859616
-117.69516855529113
62.88015495046594
24.60086065106738
14.991629429201641
10.449809913457521
9.032975883984873
8.134380702653708
0.0038393562709142515
4.7693037792172515
7.126365189919116
-3.566987088820996
0.9914183272437196
1.525949829684074
2.387270129950643
1.131350482358687
0.775537767041836
-4.080000000000005
2.722087755117874
1.7561818148164998
-17.432141719693867
3.1082613648817574
3.344845049534051
2.37813273393383
1.8034190930105973
3.8092241063845336
7.17029293435232
-6.979652011729353
-1.2696925104755774
0.4029292941891738
-1.0354843828545581
0.04961025906382055
0.4435816727562738
0.35001397334762885
0.3367116532917578
0.4104253676009879
-7.028581079918352
-0.7362717703793544
-1.4270615074668997
5.286817350051579
1.8014375180605842
1.2900088119700754
0.8499999999999943
