2.602500000000000000e+02
-2.465377819235669565e-01
2.832889326988441425e-03
1.988301373905398250e+01
-2.353261781458720225e+00
-1.088491846047050293e+00
4.686143427925975047e+00
-2.553104663674488961e+00
-2.236469911069758343e+00
-2.147412086266340836e+00
-1.663459713474933599e+00
-1.736059115773471051e+00
-3.623110047164880276e-01
-3.135949874733321874e+00
-3.600857634560163945e+00
-9.413660933073845882e+00
1.429146146200908518e+00
-3.752950083076710408e-01
-3.268305099944723846e-02
-2.317273312305871968e+00
-2.496296367962386409e+00
-6.044659509800603736e+00
1.755104109424475034e+00
-2.550977874052413608e-01
-3.245869265434170314e-01
-1.309999999999988063e+00
-1.807200582965618363e+00
-3.995842584338988424e+00
2.395733450508212847e+00
9.426477227493101907e-02
-3.665402865250633191e-01
-5.744738048989621593e-01
-9.205467852789249728e-01
-2.132877767320026763e+00
1.290902294376040871e+00
-7.147428878830108800e-02
-5.925073094695914033e-01
-5.495565418053423024e-01
-7.479097468786261027e-01
-1.120419558932317150e+00
-1.037036320376165666e-01
-6.211543276229873900e-01
-9.118933511546414294e-01
-4.879013202307607155e-01
-7.419460767604137974e-01
-8.163729320908015286e-01
-5.594383544949814713e-01
-6.760652981141284101e-01
-1.068249801411826239e+00
-8.075981678748129777e-01
-5.900000000000034106e-01
