Value
233.26999999999998
-9.360404469691687
-9.805862672044977
-8.077757709425326
-10.119414024181102
-11.4126558192656
-12.611436893057867
-20.32795848308206
-30.406123226106175
-104.38770580867072
51.92261839573503
18.16459150216817
9.1579891718206
6.642981182413481
5.0473523023122615
3.1616330229165612
8.97533772677629
4.603275022264153
3.8997193778087325
-4.074086233386767
0.14470583144992066
0.19379017069958726
0.766448663386182
-0.40356458159167746
-0.3873355630309842
2.299999999999997
-0.5922518714209293
-0.16056758555657674
10.818259842536737
-1.6005876509792585
-0.602618395735025
-1.1152228350784557
-1.454097738269604
-0.17157426359977634
2.16319799443235
-6.786823025804651
-4.30334687653967
-7.45806270746583
2.1860646012905134
-0.1505151981006403
-1.554705831449919
-0.43272387644940835
-1.0683323160033709
-0.953728653390673
-10.753360223649171
-4.712154177846317
-7.084899186702893
19.992500601867313
3.122090910643077
1.5273215770561235
1.8100000000000165
